cinema_treasures_id,cinema_treasures_url,name,borough,street_address,city,state,zip,full_address,latitude,longitude,status,showing_movies,status_facts,status_raw,screens,seats,year_opened_guess,year_closed_guess,borough_source,data_quality_flags,fetch_error
528,https://cinematreasures.org/theaters/528,Criterion Theatre,Manhattan,1514 Broadway,New York,NY,10036,"1514 Broadway, New York, NY 10036",40.7573065,-73.98586,Closed,,Closed,closed,7,2615,1949,2000,detail_city,,
2792,https://cinematreasures.org/theaters/2792,Crown Gotham Theatre,Manhattan,969 3rd Avenue,New York,NY,10022,"969 3rd Avenue, New York, NY 10022",40.7608925,-73.9670579,Closed,,Closed,closed,1,570,1993,2001,detail_city,,
20111,https://cinematreasures.org/theaters/20111,Crown Theater,Manhattan,115 W. 116th Street,New York,NY,10026,"115 W. 116th Street, New York, NY 10026",40.8025157,-73.9504513,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
17576,https://cinematreasures.org/theaters/17576,Crystal Hall,Manhattan,46 E. 14th Street,New York,NY,10003,"46 E. 14th Street, New York, NY 10003",40.7350001,-73.9912441,Demolished,,Closed;Demolished,closed,1,240,1903,,detail_city,no_year_closed,
56988,https://cinematreasures.org/theaters/56988,Daly's 63rd Street Theatre,Manhattan,22 W. 63rd Street,New York,NY,10023,"22 W. 63rd Street, New York, NY 10023",40.7706214,-73.9809715,Demolished,,Closed;Demolished,closed,1,1024,,,detail_city,no_year_opened;no_year_closed,
16384,https://cinematreasures.org/theaters/16384,Daly's Theatre,Manhattan,1221 Broadway,New York,NY,10001,"1221 Broadway, New York, NY 10001",40.7467013,-73.9884858,Demolished,,Closed;Demolished,closed,1,1170,1867,,detail_city,no_year_closed,
9812,https://cinematreasures.org/theaters/9812,David Cinema,Manhattan,236 W. 54th Street,New York,NY,10019,"236 W. 54th Street, New York, NY 10019",40.7641719,-73.9829912,Closed,,Closed,closed,1,175,,1995,detail_city,no_year_opened,
12446,https://cinematreasures.org/theaters/12446,David Cinema,Manhattan,238 W. 55th Street,New York,NY,10019,"238 W. 55th Street, New York, NY 10019",40.7649615,-73.9827668,Demolished,,Closed;Demolished,closed,1,,1971,,detail_city,no_seats;no_year_closed,
7825,https://cinematreasures.org/theaters/7825,Delmar Theatre,Manhattan,3410 Broadway,New York,NY,10031,"3410 Broadway, New York, NY 10031",40.822204,-73.953156,Closed,,Closed,closed,1,2250,1921,1961,detail_city,,
21704,https://cinematreasures.org/theaters/21704,Dewey Theatre,Manhattan,126 E. 14th Street,New York,NY,10003,"126 E. 14th Street, New York, NY 10003",40.733345,-73.98823,Demolished,,Closed;Demolished,closed,1,1100,1898,,detail_city,no_year_closed,
7049,https://cinematreasures.org/theaters/7049,Directors Guild of America Theater,Manhattan,110 W. 57th Street,New York,NY,10019,"110 W. 57th Street, New York, NY 10019",40.764862,-73.978471,Open,1,Open (Showing movies),open,1,436,1951,1995,detail_city,,
11844,https://cinematreasures.org/theaters/11844,DMac Theatre,Manhattan,62 E. 4th Street,New York,NY,10003,"62 E. 4th Street, New York, NY 10003",40.7265783,-73.9906039,Open,1,Open (Showing movies),open,1,150,,,detail_city,no_year_opened,
17318,https://cinematreasures.org/theaters/17318,Doll Theater,Manhattan,719 7th Avenue,New York,NY,10036,"719 7th Avenue, New York, NY 10036",40.759617,-73.983967,Closed,,Closed,closed,1,160,1975,1974,detail_city,,
14777,https://cinematreasures.org/theaters/14777,Douglas Theatre,Manhattan,652 Lenox Avenue,New York,NY,10037,"652 Lenox Avenue, New York, NY 10037",40.8188989,-73.9372422,Demolished,,Closed;Demolished,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
14740,https://cinematreasures.org/theaters/14740,Drury Lane Theatre,Manhattan,615 8th Avenue,New York,NY,10018,"615 8th Avenue, New York, NY 10018",40.7558721,-73.9908101,Demolished,,Closed;Demolished,closed,1,600,1901,,detail_city,no_year_closed,
27049,https://cinematreasures.org/theaters/27049,Dyckman Theatre,Manhattan,552 W. 207th Street,New York,NY,10034,"552 W. 207th Street, New York, NY 10034",40.8660407,-73.9201675,Demolished,,Closed;Demolished,closed,1,1480,1913,,detail_city,no_year_closed,
13893,https://cinematreasures.org/theaters/13893,Eagle Theatre,Manhattan,1852 3rd Avenue,New York,NY,10029,"1852 3rd Avenue, New York, NY 10029",40.7894097,-73.9464763,Closed,,Closed,closed,1,1294,,1980,detail_city,no_year_opened,
56980,https://cinematreasures.org/theaters/56980,Earl Carroll Theatre,Manhattan,753 7th Avenue,New York,NY,10019,"753 7th Avenue, New York, NY 10019",40.7605725,-73.982935,Demolished,,Closed;Demolished,closed,1,3000,1931,,detail_city,no_year_closed,
7469,https://cinematreasures.org/theaters/7469,East 86th Street Cinemas,Manhattan,210 E. 86th Street,New York,NY,10028,"210 E. 86th Street, New York, NY 10028",40.7783357,-73.9532437,Closed,,Closed,closed,4,1032,,1933,detail_city,no_year_opened,
13587,https://cinematreasures.org/theaters/13587,East Side Beauty Theatre,Manhattan,235 Avenue A,New York,NY,10009,"235 Avenue A, New York, NY 10009",40.7303788,-73.980414,Demolished,,Closed;Demolished,closed,1,257,,,detail_city,no_year_opened;no_year_closed,
6231,https://cinematreasures.org/theaters/6231,Eastside Cinema,Manhattan,919 3rd Avenue,New York,NY,10022,"919 3rd Avenue, New York, NY 10022",40.7587327,-73.9677901,Closed,,Closed,closed,1,299,,1992,detail_city,no_year_opened,
20650,https://cinematreasures.org/theaters/20650,Eldorado Theatre,Manhattan,52 W. 125th Street,New York,NY,10027,"52 W. 125th Street, New York, NY 10027",40.8070816,-73.9441489,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
17728,https://cinematreasures.org/theaters/17728,Ellwest Stereo Theater,Manhattan,723 7th Avenue,New York,NY,10036,"723 7th Avenue, New York, NY 10036",40.7600113,-73.9840557,Closed,,Closed,closed,1,30,,1981,detail_city,no_year_opened,
17723,https://cinematreasures.org/theaters/17723,Ellwest Stereo Theater,Manhattan,155 W. 47th Street,New York,NY,10036,"155 W. 47th Street, New York, NY 10036",40.7588898,-73.9836411,Closed,,Closed,closed,1,35,,,detail_city,no_year_opened;no_year_closed,
2931,https://cinematreasures.org/theaters/2931,Elysee Theatre,Manhattan,202 W. 58th Street,New York,NY,10019,"202 W. 58th Street, New York, NY 10019",40.766259,-73.980286,Demolished,,Closed;Demolished,closed,1,1000,,1985,detail_city,no_year_opened,
501,https://cinematreasures.org/theaters/501,"Embassy 1,2,3 Theatre",Manhattan,707 7th Avenue,New York,NY,10036,"707 7th Avenue, New York, NY 10036",40.7594236,-73.9844639,Demolished,,Closed;Demolished,closed,3,1735,1910,2013,detail_city,,
7212,https://cinematreasures.org/theaters/7212,Embassy 1 Theatre,Manhattan,1560 Broadway,New York,NY,10036,"1560 Broadway, New York, NY 10036",40.758577,-73.984464,Closed,,Closed,closed,1,556,1998,1997,detail_city,,
2664,https://cinematreasures.org/theaters/2664,Embassy 49th Street Theatre,Manhattan,153 W. 49th Street,New York,NY,10019,"153 W. 49th Street, New York, NY 10019",40.7598449,-73.9822152,Demolished,,Closed;Demolished,closed,1,299,1914,1987,detail_city,,
7826,https://cinematreasures.org/theaters/7826,Embassy 72nd Street Twin 1 and 2,Manhattan,2089 Broadway,New York,NY,10023,"2089 Broadway, New York, NY 10023",40.7792323,-73.9819664,Demolished,,Closed;Demolished,closed,2,516,,1988,detail_city,no_year_opened,
20112,https://cinematreasures.org/theaters/20112,Empress Theater,Manhattan,104 W. 116th Street,New York,NY,10026,"104 W. 116th Street, New York, NY 10026",40.8021782,-73.9500946,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
9811,https://cinematreasures.org/theaters/9811,Eros Theatre,Manhattan,732 8th Avenue,New York,NY,10036,"732 8th Avenue, New York, NY 10036",40.759298,-73.987849,Closed,,Closed,closed,1,114,1969,1997,detail_city,,
7881,https://cinematreasures.org/theaters/7881,Essex Theatre,Manhattan,375 Grand Street,New York,NY,10002,"375 Grand Street, New York, NY 10002",40.7163251,-73.9884876,Closed,,Closed,closed,1,598,1960,,detail_city,no_year_closed,
11780,https://cinematreasures.org/theaters/11780,Evergreen Theatre,Manhattan,53 E. 11th Street,New York,NY,10003,"53 E. 11th Street, New York, NY 10003",40.733292,-73.992563,Open,,Open,open,1,162,,,detail_city,no_year_opened,
3415,https://cinematreasures.org/theaters/3415,Fifth Avenue Theatre,Manhattan,27-31 W. 28th Street,New York,NY,10001,"27-31 W. 28th Street, New York, NY 10001",40.745538,-73.9893313,Demolished,,Closed;Demolished,closed,1,1530,1865,,detail_city,no_year_closed,
36174,https://cinematreasures.org/theaters/36174,Film at Lincoln Center,Manhattan,144 W. 65th Street,New York,NY,10023,"144 W. 65th Street, New York, NY 10023",40.773586,-73.984004,Open,1,Open (Showing movies),open,2,231,,,detail_city,no_year_opened,
5957,https://cinematreasures.org/theaters/5957,Film Forum,Manhattan,209 W. Houston Street,New York,NY,10014,"209 W. Houston Street, New York, NY 10014",40.7284283,-74.0043534,Open,1,Open (Showing movies),open,4,479,1990,2018,detail_city,,
14194,https://cinematreasures.org/theaters/14194,Film Forum 1 & 2,Manhattan,57 Watts Street,New York,NY,10013,"57 Watts Street, New York, NY 10013",40.7233078,-74.0055756,Demolished,,Closed;Demolished,closed,2,,,1989,detail_city,no_seats;no_year_opened,
6371,https://cinematreasures.org/theaters/6371,Fine Arts Theatre,Manhattan,128 E. 58th Street,New York,NY,10022,"128 E. 58th Street, New York, NY 10022",40.7618236,-73.969195,Closed,,Closed,closed,1,475,1951,1978,detail_city,,
68947,https://cinematreasures.org/theaters/68947,Firehouse Cinema,Manhattan,87 Lafayette Street,New York,NY,10013,"87 Lafayette Street, New York, NY 10013",40.7173462,-74.00123599999999,Open,1,Open (Showing movies),open,1,67,2022,1972,detail_city,,
23938,https://cinematreasures.org/theaters/23938,First Avenue Theater,Manhattan,5 1st Avenue,New York,NY,10003,"5 1st Avenue, New York, NY 10003",40.7231329,-73.9885163,Demolished,,Closed;Demolished,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
60227,https://cinematreasures.org/theaters/60227,Florence Theatre,Manhattan,331 Bowery,New York,NY,10003,"331 Bowery, New York, NY 10003",,,Closed,,Closed,,1,,,,detail_city,no_coords;no_seats;no_year_opened;no_year_closed,
55798,https://cinematreasures.org/theaters/55798,Forsyth Theatre,Manhattan,Forsyth Street,New York,NY,10002,"Forsyth Street, New York, NY 10002",40.7188482,-73.9925927,Closed,,Closed,closed,1,500,,1931,detail_city,no_year_opened,
29185,https://cinematreasures.org/theaters/29185,Fort Jay Theatre,Manhattan,Owasco Road at Division Road,New York,NY,11231,"Owasco Road at Division Road, New York, NY 11231",40.6913772,-74.0157457,Closed,,Closed,closed,1,940,,,detail_city,no_year_opened;no_year_closed,
14362,https://cinematreasures.org/theaters/14362,Franklin Theatre,Manhattan,440 Lenox Avenue,New York,NY,10037,"440 Lenox Avenue, New York, NY 10037",40.8119962,-73.9420995,Closed,,Closed,closed,1,450,,,detail_city,no_year_opened;no_year_closed,
17449,https://cinematreasures.org/theaters/17449,Frisco Theatre,Manhattan,732 7th Avenue,New York,NY,10019,"732 7th Avenue, New York, NY 10019",40.7602577,-73.9841329,Closed,,Closed,closed,1,130,1969,,detail_city,no_year_closed,
14687,https://cinematreasures.org/theaters/14687,Fugazy Theatre,Manhattan,150 W. Houston Street,New York,NY,10012,"150 W. Houston Street, New York, NY 10012",40.7280706,-74.0020505,Demolished,,Closed;Demolished,closed,1,1687,1923,1929,detail_city,,
9809,https://cinematreasures.org/theaters/9809,Gaiety Burlesk,Manhattan,201 W. 46th Street,New York,NY,10036,"201 W. 46th Street, New York, NY 10036",40.7586034,-73.9850822,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
20223,https://cinematreasures.org/theaters/20223,Gane's Manhattan Theatre,Manhattan,1240 Broadway,New York,NY,10001,"1240 Broadway, New York, NY 10001",40.747727,-73.987829,Demolished,,Closed;Demolished,closed,1,700,1909,,detail_city,no_year_closed,
16397,https://cinematreasures.org/theaters/16397,Ganes Theatre,Manhattan,102 W. 33rd Street,New York,NY,10001,"102 W. 33rd Street, New York, NY 10001",40.7491763,-73.9884793,Demolished,,Closed;Demolished,closed,1,1100,1875,,detail_city,no_year_closed,
11737,https://cinematreasures.org/theaters/11737,Garrick Cinema,Manhattan,152 Bleecker Street,New York,NY,10012,"152 Bleecker Street, New York, NY 10012",40.7283687,-73.9996117,Demolished,,Closed;Demolished,closed,1,299,,,detail_city,no_year_opened;no_year_closed,
14742,https://cinematreasures.org/theaters/14742,Gem Theatre,Manhattan,564 W. 181st Street,New York,NY,10033,"564 W. 181st Street, New York, NY 10033",40.848931,-73.933581,Closed,,Closed,closed,1,542,,,detail_city,no_year_opened;no_year_closed,
